text,label
I will be Listen   I don't want you teaching my son that stuff anymore Okay,3
Fine,7
Fine   but I'll have you know that once I taught him that stuff he called me Fun Aunt Rachel,3
And I loved being Fun Aunt Rachel but I'll go back to being Boring and Uncomfortable Aunt Rachel if that's what you want,3
No that's not what I want Uh   I'm glad you guys were bonding but I,7
Look he doesn't have any brothers or sisters   somebody's gonna have to teach him this stuff,0
And I haven't taught him anything that a normal 6-year-old doesn't know anyway,7
Okay,1
Y'know what,7
Okay,1
Y'know what,7
I realized it was stupid to get upset about not having a husband and kids,1
Okay,1
Y'know what,7
I realized it was stupid to get upset about not having a husband and kids,1
All I really needed was a plan,7
You spent a hundred dollars That's the limit You're screwed,1
Uh actually   I sent the flowers before the actual date So technically  ,3
Oh-oh So that's the way it's gonna be huh Yeah I can break the rules too y'know,3
You spent a hundred dollars That's the limit You're screwed,1
Uh actually   I sent the flowers before the actual date So technically  ,3
Oh-oh So that's the way it's gonna be huh Yeah I can break the rules too y'know,3
Oh yeah What are you gonna do,3
I don't know,7
You spent a hundred dollars That's the limit You're screwed,1
Uh actually   I sent the flowers before the actual date So technically  ,3
Oh-oh So that's the way it's gonna be huh Yeah I can break the rules too y'know,3
Oh yeah What are you gonna do,3
I don't know,7
Why am I not surprised,6
You spent a hundred dollars That's the limit You're screwed,1
Uh actually   I sent the flowers before the actual date So technically  ,3
Oh-oh So that's the way it's gonna be huh Yeah I can break the rules too y'know,3
Oh yeah What are you gonna do,3
I don't know,7
Why am I not surprised,6
Y'know what Ross I'm not gonna let you get away with this,3
You spent a hundred dollars That's the limit You're screwed,1
Uh actually   I sent the flowers before the actual date So technically  ,3
Oh-oh So that's the way it's gonna be huh Yeah I can break the rules too y'know,3
Oh yeah What are you gonna do,3
I don't know,7
Why am I not surprised,6
Y'know what Ross I'm not gonna let you get away with this,3
I don't think you have much choice,7
You spent a hundred dollars That's the limit You're screwed,1
Uh actually   I sent the flowers before the actual date So technically  ,3
Oh-oh So that's the way it's gonna be huh Yeah I can break the rules too y'know,3
Oh yeah What are you gonna do,3
I don't know,7
Why am I not surprised,6
Y'know what Ross I'm not gonna let you get away with this,3
I don't think you have much choice,7
Well we'll see,3
Bye-bye,7
Yeah bye-bye  Hey So just a light layer,7
Dad,7
I'm here,7
Hey,5
Dad,7
I'm here,7
Hey,5
Hi God   it seems like just yesterday you guys used to come out to watch me work,1
Dad,7
I'm here,7
Hey,5
Hi God   it seems like just yesterday you guys used to come out to watch me work,1
Dad   we-we can't believe you're selling the house,0
Dad,7
I'm here,7
Hey,5
Hi God   it seems like just yesterday you guys used to come out to watch me work,1
Dad   we-we can't believe you're selling the house,0
Well   it's time for a new family to start their memories here and hopefully their check will clear before they find the crack in the foundation and the asbestos in the ceiling,7
Dad,7
I'm here,7
Hey,5
Hi God   it seems like just yesterday you guys used to come out to watch me work,1
Dad   we-we can't believe you're selling the house,0
Well   it's time for a new family to start their memories here and hopefully their check will clear before they find the crack in the foundation and the asbestos in the ceiling,7
Let's grab our stuff and get the hell out of here,7
Dad,7
I'm here,7
Hey,5
Hi God   it seems like just yesterday you guys used to come out to watch me work,1
Dad   we-we can't believe you're selling the house,0
Well   it's time for a new family to start their memories here and hopefully their check will clear before they find the crack in the foundation and the asbestos in the ceiling,7
Let's grab our stuff and get the hell out of here,7
I'm sorry we can't store your childhood things anymore,0
Dad,7
I'm here,7
Hey,5
Hi God   it seems like just yesterday you guys used to come out to watch me work,1
Dad   we-we can't believe you're selling the house,0
Well   it's time for a new family to start their memories here and hopefully their check will clear before they find the crack in the foundation and the asbestos in the ceiling,7
Let's grab our stuff and get the hell out of here,7
I'm sorry we can't store your childhood things anymore,0
Oh   that's okay   I can't wait to see everything again All of the memories,1
Well   I don't know what's in the boxes down here   but I do know there are six or seven,7
Dad,7
I'm here,7
Hey,5
Hi God   it seems like just yesterday you guys used to come out to watch me work,1
Dad   we-we can't believe you're selling the house,0
Well   it's time for a new family to start their memories here and hopefully their check will clear before they find the crack in the foundation and the asbestos in the ceiling,7
Let's grab our stuff and get the hell out of here,7
I'm sorry we can't store your childhood things anymore,0
Oh   that's okay   I can't wait to see everything again All of the memories,1
Well   I don't know what's in the boxes down here   but I do know there are six or seven,7
I used to,7
Ok   got the vent open,7
Hi   I'm Ben I'm hospital worker Ben It's Ben to the rescue,1
Ben   you ready,7
All right   gimme your foot,7
Ok   on three   Ben,7
One   two   three,7
Ok   That's it   Ben,7
What do you see,7
Well   Susan   I see what appears to be a dark vent Wait Yes   it is in fact a dark vent,7
Ok   got the vent open,7
Hi   I'm Ben I'm hospital worker Ben It's Ben to the rescue,1
Ben   you ready,7
All right   gimme your foot,7
Ok   on three   Ben,7
One   two   three,7
Ok   That's it   Ben,7
What do you see,7
Well   Susan   I see what appears to be a dark vent Wait Yes   it is in fact a dark vent,7
Phoebs   It's open It's open,5
You have a very impressive resume   Ms Green I especially like what I see here about implementing a new filing system,1
Thank you,1
Filing system,7
Oh-oh,5
You have a very impressive resume   Ms Green I especially like what I see here about implementing a new filing system,1
Thank you,1
Filing system,7
Oh-oh,5
You mean those-those little colored labels you put on all the folders,7
You have a very impressive resume   Ms Green I especially like what I see here about implementing a new filing system,1
Thank you,1
Filing system,7
Oh-oh,5
You mean those-those little colored labels you put on all the folders,7
It certainly did brighten up the inside of the filing cabinets,1
You have a very impressive resume   Ms Green I especially like what I see here about implementing a new filing system,1
Thank you,1
Filing system,7
Oh-oh,5
You mean those-those little colored labels you put on all the folders,7
It certainly did brighten up the inside of the filing cabinets,1
Well   they uh   they-they do more than that,7
You have a very impressive resume   Ms Green I especially like what I see here about implementing a new filing system,1
Thank you,1
Filing system,7
Oh-oh,5
You mean those-those little colored labels you put on all the folders,7
It certainly did brighten up the inside of the filing cabinets,1
Well   they uh   they-they do more than that,7
I notice that you've been trusted with a lot of rather important responsibilities,7
Yes   Joanna really has been an incredible mentor to me,1
You have a very impressive resume   Ms Green I especially like what I see here about implementing a new filing system,1
Thank you,1
Filing system,7
Oh-oh,5
You mean those-those little colored labels you put on all the folders,7
It certainly did brighten up the inside of the filing cabinets,1
Well   they uh   they-they do more than that,7
I notice that you've been trusted with a lot of rather important responsibilities,7
Yes   Joanna really has been an incredible mentor to me,1
Oh And Rachel has been really incredible in getting my morning bagel for me It's amazing how she gets it right almost,1
I-I-I of course   I have more responsibilities than that,7
You have a very impressive resume   Ms Green I especially like what I see here about implementing a new filing system,1
Thank you,1
Filing system,7
Oh-oh,5
You mean those-those little colored labels you put on all the folders,7
It certainly did brighten up the inside of the filing cabinets,1
Well   they uh   they-they do more than that,7
I notice that you've been trusted with a lot of rather important responsibilities,7
Yes   Joanna really has been an incredible mentor to me,1
Oh And Rachel has been really incredible in getting my morning bagel for me It's amazing how she gets it right almost,1
I-I-I of course   I have more responsibilities than that,7
Oh yes   well there's the coffee too  Rachel can carry two things at once,1
Yes   that's very good Now a uh   big part of this job is cultivating personal relationships   especially with designers,7
You have a very impressive resume   Ms Green I especially like what I see here about implementing a new filing system,1
Thank you,1
Filing system,7
Oh-oh,5
You mean those-those little colored labels you put on all the folders,7
It certainly did brighten up the inside of the filing cabinets,1
Well   they uh   they-they do more than that,7
I notice that you've been trusted with a lot of rather important responsibilities,7
Yes   Joanna really has been an incredible mentor to me,1
Oh And Rachel has been really incredible in getting my morning bagel for me It's amazing how she gets it right almost,1
I-I-I of course   I have more responsibilities than that,7
Oh yes   well there's the coffee too  Rachel can carry two things at once,1
Yes   that's very good Now a uh   big part of this job is cultivating personal relationships   especially with designers,7
Yes   I realize that,7
And Rachel shouldn't have any problem with that The only problem might be getting a little too friendly   if you know what I mean,7
You have a very impressive resume   Ms Green I especially like what I see here about implementing a new filing system,1
Thank you,1
Filing system,7
Oh-oh,5
You mean those-those little colored labels you put on all the folders,7
It certainly did brighten up the inside of the filing cabinets,1
Well   they uh   they-they do more than that,7
I notice that you've been trusted with a lot of rather important responsibilities,7
Yes   Joanna really has been an incredible mentor to me,1
Oh And Rachel has been really incredible in getting my morning bagel for me It's amazing how she gets it right almost,1
I-I-I of course   I have more responsibilities than that,7
Oh yes   well there's the coffee too  Rachel can carry two things at once,1
Yes   that's very good Now a uh   big part of this job is cultivating personal relationships   especially with designers,7
